lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"energetic, retro",2,5.85,3.82,4.59,id6384,mjci2uvqpohc6q60351oja,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,9.72,2.65,4.2,id1982,azquyw0ta4d8qu7r2ma0m1,Pop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,3.64,5.29,8.79,id3352,vxayjsmdhxn4c9nn10v4t0,Rock
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"energetic, retro",2,6.41,4.38,4.98,id6621,xr69wwdt3y0wch6qmqg9gr,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,7.62,5.78,5.56,id1256,7dmr8jn37ym481mn5ildiu,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"energetic, retro",2,8.27,9.96,2.22,id5671,cdpy9a2n4fjq8zgf157kvp,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"sad, emotional",2,5.19,5.22,1.36,id1801,xn9jwcnkzpyiyiba4br1ob,Acoustic
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"romantic, soft",2,3.62,5.76,8.25,id5531,v3bfb8pt6npsd5fryb9ui3,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,5.53,6.77,9.07,id7558,cngn90wxyogx9lvzj0i1jc,Hip-Hop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,1.22,6.57,4.76,id6941,wue4cxw23c9jjc2o617l5v,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"romantic, soft",2,1.95,7.74,2.48,id9718,hgkurfotyzhl57e84im0ma,Rock
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"dark, intense",2,2.99,4.65,9.32,id2915,rsy4w247jbd44viupws5n0,Alternative
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"dark, intense",2,9.24,1.47,1.61,id7789,2gh9qgvzojdvozsdz5dzjc,Alternative
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"dark, intense",2,4.5,2.88,8.98,id2020,8q85ofedf37jgo49drdmh2,Rock
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"happy, energetic",2,1.83,7.58,8.15,id2604,6rlqyybp7vj6hl93t2sv1f,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"dark, intense",2,7.44,7.98,6.44,id1343,yshzi0ud6itv5gho40mkf3,Soul
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,3.87,4.58,3.95,id1626,bd5ab1ikooshtdamawjqgl,Pop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"dark, intense",2,5.06,3.53,9.88,id1777,aij3oqslfqydbe9d47gvca,Rock
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,4.31,6.85,8.53,id6320,5bkmr980z0celm5vdaopq3,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"confident, bold",2,8.33,6.25,3.62,id8287,t6r8hsqblf0pqgmp17bafm,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"romantic, soft",2,9.32,5.43,4.98,id8106,kzyrw5ixrpnw1m1m4chc3k,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,1.97,4.37,2.4,id2193,u9lzos6c6k96xgg524jucn,Pop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"sad, emotional",2,5.29,2.8,3.9,id4784,e0vvyb9iwpn39tbsbyd3h0,Rock
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"dark, intense",2,2.01,9.66,6.39,id3017,qiwcck4gx2k1axnoxy4k7o,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,5.11,6.57,7.45,id8125,k21ulc010uesi50uzxtwgy,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"confident, bold",2,9.02,2.35,2.04,id2473,tj69u599sedbi8w611zhqf,Hip-Hop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"energetic, retro",2,9.32,2.07,4.32,id5852,44axx491bbdsaj6jug00hm,Alternative
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"dark, intense",2,2.55,8.89,1.87,id9326,n52j3hrahpd02d27npjb4q,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"energetic, retro",2,7.75,6.99,5.54,id1807,mdof69pyi7sjilms7adefk,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"energetic, retro",2,9.39,6.82,3.1,id7014,ii6o9ttm673gzca3rf4g1h,Rock
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"romantic, soft",2,8.01,6.14,1.8,id9551,3uw5lgqtimwh1yf4almetx,R&B
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"dark, intense",2,3.54,2.16,4.46,id4177,vs6xu32r7n54rfkly35r9y,Rock
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"sad, emotional",2,4.06,5.82,7.08,id2192,gmlnkwdjs2ergxbc3isz0n,Rock
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"sad, emotional",2,3.97,2.43,3.2,id4175,k77hsl45rcwk127lefzk72,Alternative
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"confident, bold",2,3.92,9.07,3.32,id9871,xy6kem4u5re8uib0i8b583,Soul
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"dark, intense",2,2.44,3.48,3.94,id2251,30a61ayyo6dmx4iyul07i7,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"confident, bold",2,1.73,5.44,4.93,id9764,9hw3ba9miifmm9m7wzu8gw,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"energetic, retro",2,1.19,2.74,7.36,id9702,ol598hlobufiekvz495fo4,Soul
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"romantic, soft",2,7.5,8.9,1.75,id4941,09c4dsi0vy5ddiug7fkfgs,R&B
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,4.49,1.81,3.36,id4933,2wabndstkjin4ekpn9s7h8,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"dark, intense",2,6.11,9.98,2.22,id1017,ossciklddhrhetb07j5gfe,Rock
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"dark, intense",2,7.29,9.3,9.7,id7286,9e3s94xb6rzrvqrzcho3tm,Acoustic
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"dark, intense",2,3.0,1.46,2.71,id4863,43ay0gusg8nugvydrh6som,Hip-Hop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"romantic, soft",2,8.68,6.53,4.39,id3617,ntvd31vw2b8czc6vc4tvyk,Pop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"energetic, retro",2,1.95,6.63,9.36,id6989,0hwg96oiif2akriw7xs5cf,Alternative
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,7.28,9.63,7.53,id9203,fn3ibx5niyk4elqx1ueunr,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"energetic, retro",2,9.24,2.23,3.52,id7067,wf78eiwkyv8ejd8071ltuh,Rock
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"romantic, soft",2,3.26,3.12,5.61,id1972,gjuve1cg2nih5h4zm3zarg,Soul
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"confident, bold",2,6.71,7.1,3.5,id5496,53hoz66epk6mdcszz1dkqd,Soul
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"dark, intense",2,5.69,6.91,7.14,id3921,ipp1e68bdaot6h8dstk6jb,Hip-Hop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,5.33,7.95,5.84,id3986,4o6ar3m4nd4ssfkq2u0pa5,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"dark, intense",2,4.59,1.47,4.81,id5590,pwu02amoq03mh4o39ocxpy,Hip-Hop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"confident, bold",2,3.01,6.11,3.25,id1607,rgx6tuxzh18vmx1x9975v2,R&B
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"romantic, soft",2,5.34,9.66,5.64,id8152,j8vmesztqn0rpmmui767xs,Acoustic
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"sad, emotional",2,4.3,1.13,4.39,id1794,1bx004n1vdni9wwz5raxra,Soul
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"energetic, retro",2,2.62,5.94,9.88,id4719,4dqflhhjk3lrfemc9brb81,Soul
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"dark, intense",2,1.47,2.0,2.74,id8776,ajfkwrsr36td6utym8hxvx,Hip-Hop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"energetic, retro",2,6.25,3.2,4.45,id4094,jvkwbtvpsba7kdki6l6q84,Pop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"happy, energetic",2,5.14,6.17,1.99,id1174,rasm5l8e7juaxmteutjnjj,Hip-Hop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,2.28,6.78,9.32,id4760,vsfsos8ev4va4bo3exj0f1,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"dark, intense",2,7.94,2.6,1.31,id3684,shzk3dkyrzbzxtcrckhzdo,Acoustic
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,2.53,2.8,7.08,id7134,0fj3o9z7ac2wi8d4cy4gvz,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"confident, bold",2,7.28,2.33,9.98,id5525,ystihi84huhqjltjlzb4dr,Hip-Hop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"romantic, soft",2,6.05,2.95,7.46,id3493,purx1b9qrkye4xvsb1u5s3,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"romantic, soft",2,9.89,9.41,9.56,id4250,w7mnn4qweonzfu13ypmwlr,Acoustic
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"sad, emotional",2,4.22,8.16,7.07,id4498,56st0g4xmqv424edmcjcpd,Pop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"romantic, soft",2,2.04,1.56,9.31,id6586,6n6vtxojkojloeopps1c2n,Rock
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"happy, energetic",2,8.39,6.83,9.43,id6083,bmgb85lk02neqqdv03yssp,Alternative
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"sad, emotional",2,1.6,3.71,5.75,id7771,rv6o2xla7trv8p04m4cavj,Alternative
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"romantic, soft",2,6.83,4.94,1.23,id2243,mfm7w9qq0w9fkh7ds7a11m,Hip-Hop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"sad, emotional",2,1.24,8.05,9.94,id2446,p44t616eo4qilqzzk9wo1n,R&B
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"confident, bold",2,4.62,7.57,2.98,id8888,xfkx240vc8utyymo0u38d9,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"happy, energetic",2,1.79,2.39,3.3,id3543,1alf1gfgs0k6f4f0n6vq9i,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,6.15,4.86,8.56,id7442,i36qaxxv2qkcwae5rjli2e,R&B
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"energetic, retro",2,7.43,1.45,5.88,id5683,d7aj3xbi9ae5a3z8e8rjre,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,5.37,3.84,4.4,id7239,z8umvnqpqwdtx0vdvjcz4t,Hip-Hop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"sad, emotional",2,9.52,3.52,6.08,id2651,bfs5tr7le2vh1lr4yody4d,Rock
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"energetic, retro",2,8.08,9.32,7.35,id9311,4fdp3uwfylxxfdxllujxau,R&B
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,3.98,3.1,3.51,id7684,eqhk3u0hiaegwgh50ktp77,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"confident, bold",2,6.46,9.15,9.65,id1647,9lwf1kzx1lo0kdwzggvsxd,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"dark, intense",2,2.52,2.84,4.21,id5699,23jz8p15dgkbk9h5hb7g5b,Soul
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"happy, energetic",2,2.07,6.04,9.45,id2308,xajo6mbnp2e8sid3bcbjx3,Alternative
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"sad, emotional",2,4.87,5.2,9.42,id9167,yzt9sjno9brk2oqafm0xqx,Alternative
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"romantic, soft",2,5.47,7.2,8.92,id4094,je20wiwyz0yer4865rx11z,Hip-Hop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"energetic, retro",2,2.31,9.54,5.34,id5609,vgp8m8a8uy4ia4kp6nub6i,Rock
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"happy, energetic",2,4.15,7.73,7.11,id6317,w4nmp3438rqldztxopkovx,Hip-Hop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,3.49,7.78,7.75,id9411,53yh2eudb4n1vbb9r947jw,Hip-Hop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"energetic, retro",2,9.39,2.2,3.48,id3217,iqxeo1e4c1tviul06s4o6h,Alternative
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"energetic, retro",2,1.66,8.18,6.9,id2994,un65ar8fa5lz9p90km3shr,Alternative
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,4.38,5.86,4.45,id4355,3dxj26jna07c8k7k9q0jfw,Hip-Hop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"energetic, retro",2,6.05,6.66,1.27,id4191,xxm1impztrxt0kmjggyqy7,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"dark, intense",2,3.28,6.03,8.25,id3191,4uizw5eirljg4kkkmxid7i,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,1.58,8.66,9.58,id6702,v1fjnty33ecizu75z0s0lh,Pop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"romantic, soft",2,3.89,4.13,8.03,id3858,yzzyz2bd20e4n2iaf0x624,Alternative
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"happy, energetic",2,1.24,3.04,9.98,id1856,64zvw7efvt7mghb7jbokeb,Soul
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"happy, energetic",2,4.29,1.34,9.33,id8322,jc7884sg6pwv07w491pjqx,Rock
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"romantic, soft",2,5.66,1.46,4.69,id2481,e3s5st3q210vodkvaw2wyj,Soul
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"sad, emotional",2,4.57,8.2,8.24,id2030,ywojnbuagvifyjfwo1y9g1,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"happy, energetic",2,1.34,8.58,2.62,id5695,bdq1dksofrk9ucu4yw8mh5,Acoustic
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"confident, bold",2,8.63,8.44,2.42,id5170,2ae4wn4xgd46x4qtz95ivq,Rock
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"sad, emotional",2,1.66,2.73,1.6,id9927,3i393u7hpdzorkyxn32bvu,Hip-Hop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"dark, intense",2,7.99,2.75,3.19,id5461,avb99hf5vhiphoknr0pbn7,Soul
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"sad, emotional",2,8.57,4.23,2.75,id8397,y1oidybb1nx1txq3gesb6v,Hip-Hop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"dark, intense",2,8.22,1.16,8.59,id3521,m6vvb9bbkepg88z1rphvo6,Acoustic
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"dark, intense",2,2.33,6.17,3.59,id1804,ae98o4nrpasnigblwg5581,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"dark, intense",2,5.48,9.96,2.85,id9521,j3zmtfpo4npou8isgk823a,R&B
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"sad, emotional",2,9.56,6.99,8.79,id7145,pxicwz0tqii1gzp559izkn,Alternative
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"happy, energetic",2,7.63,3.51,6.9,id9260,2wrqv3e3azv3aumk5zzf6g,Pop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"dark, intense",2,8.14,2.58,9.16,id2263,7bcc8f7y4in0dlx0ju89rc,Alternative
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"romantic, soft",2,8.24,4.24,1.3,id6631,0l1zgjwf0ide1a6ytzwtma,Soul
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"happy, energetic",2,8.78,8.59,3.04,id8971,9cvqx3f3ijmg1y19ea254o,Acoustic
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,7.18,7.38,3.79,id8205,6d9v9ubd5i2juenulnkxl5,Rock
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"confident, bold",2,5.73,4.53,6.27,id6323,lqor8g4po84jf99lt7tq7q,R&B
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"romantic, soft",2,7.24,8.84,3.68,id7270,lxbgweq8izgovb47xej93f,R&B
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"energetic, retro",2,3.36,7.11,7.18,id6896,nnqrl5gjpvrggz9xl0xfk3,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"dark, intense",2,5.49,8.66,9.7,id6334,yyfvlwshtwpkezxuppu2g9,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"sad, emotional",2,5.3,2.8,2.31,id7428,49lxw3t2ncnxehkltw415w,Rock
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"happy, energetic",2,6.38,7.72,6.13,id7558,dn20l7woeotyy5aq7bmidb,Soul
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"happy, energetic",2,3.32,3.56,3.67,id2272,2fvndcg1t28nndfwsuj5qq,Soul
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"energetic, retro",2,2.46,2.46,9.6,id7333,8u3udos4ojqwd4y7ld1j08,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"romantic, soft",2,8.94,8.0,7.46,id7423,7rqaq2e321rz79jvjl4igq,Soul
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"romantic, soft",2,6.8,5.98,5.96,id9724,db6nouctlpg6lw4oo8e2zs,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"dark, intense",2,8.52,9.35,5.12,id2925,ul8dr9ltat6f3fpwy6t1jz,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"sad, emotional",2,3.23,7.12,6.44,id2503,zbg2giqyypngbl0v2ebl2q,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,5.16,4.93,3.63,id3082,q7c1g0vrrjfyicofk9oa54,R&B
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"confident, bold",2,3.76,9.26,6.73,id9352,v87a3jyd5hf6fpnslynlv9,Acoustic
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,2.58,9.83,7.63,id9012,wgkwwkkvkyy6nb0azkklr6,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,9.48,6.28,4.95,id3407,hk1cm47h63dpqcwckgdeuq,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"energetic, retro",2,8.64,6.44,5.15,id9189,eas9i9cokdnthzvnkap9ij,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"dark, intense",2,8.89,3.11,9.88,id4047,jehoymfu7r4w8nwvs3ll1j,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"confident, bold",2,1.8,8.15,8.82,id8823,skxn064hb43t278cm2yqrs,R&B
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"confident, bold",2,4.86,3.9,2.44,id3843,zaq9v8y604k7cvwtxqb09b,Pop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"confident, bold",2,7.31,2.11,7.71,id3023,v3nq05euplqnje7mz9cjjf,Hip-Hop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"happy, energetic",2,7.47,2.16,9.3,id6966,ynih2z9eonafqgqq4ijmbi,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"dark, intense",2,7.61,6.97,1.15,id1601,ilty1ccpqom20ei6ffiw1o,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"dark, intense",2,7.21,8.15,5.57,id6270,btl56h89yi9m99t7esqald,Rock
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,3.41,4.47,8.5,id2734,v41jrhrqkqq3p9gbzyrhi9,Rock
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"happy, energetic",2,8.8,8.1,4.09,id4572,golsoo0kg7ipdtsp8el6lo,Soul
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"dark, intense",2,5.75,3.12,7.37,id8854,8cjq274wecxeu9e9ta3bax,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"confident, bold",2,9.19,4.11,8.05,id8393,2s4v5woacac0i3bk4z08vu,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"sad, emotional",2,9.22,9.89,8.44,id2299,gyivz4ziha2fo4k7ggfc6m,Hip-Hop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"happy, energetic",2,7.77,5.19,4.9,id7884,gbl7j5bb2qx26bgg0pl567,Rock
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"happy, energetic",2,3.14,6.78,9.54,id6181,rxa4bkkb2giovg8pv3d0ro,Acoustic
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"confident, bold",2,3.76,1.58,9.19,id4224,gb02c3xumqvgldbqse8af1,Alternative
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"sad, emotional",2,5.87,1.73,8.82,id5888,yr59343xgdnze4biw71kn4,R&B
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"dark, intense",2,5.64,3.4,1.94,id5319,zk1i3owxlj0ci8c0rf3iil,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"energetic, retro",2,4.36,9.33,8.83,id6232,v64t4z6hnte7ga111c0nri,Pop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"confident, bold",2,6.81,1.12,7.77,id2385,3dvsltoshf57ymjvq74e37,Rock
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"confident, bold",2,8.01,9.77,9.85,id8231,qaua7k30cpfrmrcsrrk3g8,Soul
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"energetic, retro",2,5.28,7.66,9.63,id9484,cgvv8ruy9sag60cnzouqat,Soul
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,5.62,4.94,7.94,id9777,rjmoi7qxybcigxdc4kswvx,Pop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"confident, bold",2,1.82,9.51,8.68,id8288,p1e05jpnarr9surk3fxbkn,Alternative
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"happy, energetic",2,1.55,5.39,6.11,id8149,01a3watut2mtu0dpivtqoh,Pop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"romantic, soft",2,3.43,7.77,9.4,id3408,jrygy9s6xpzbjgwdh26ebw,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"sad, emotional",2,7.28,8.55,7.15,id3713,k0koq14vdpo9lq6htltn07,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"happy, energetic",2,4.46,1.29,6.43,id9044,ezitrhl08nc7tqmxz8w4b3,Rock
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"happy, energetic",2,6.71,1.86,9.57,id2591,snhic0dor2xrbbv1n3yerf,Soul
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"dark, intense",2,2.2,3.76,2.58,id5064,qwnqbbx94crr1aixpm2m7h,Soul
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"dark, intense",2,8.34,6.72,8.62,id4393,3gjj212g7ghklt4dzoljh0,Alternative
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,4.61,8.53,2.56,id5728,wcdzgvs5nsactdml52i499,Hip-Hop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"energetic, retro",2,4.09,1.45,6.5,id9271,assnb6dchvs14c04n7oya2,Pop
